"Wage","Education","Experience"
356.13,15,12
197.53,14,2
337.54,15,1
664.77,12,40
384.62,12,18
246.91,12,2
451.09,12,10
925.93,18,18
209.88,18,13
118.71,16,1
375.38,10,20
558.31,8,30
172.48,11,4
393.04,14,20
284.9,11,29
320.51,9,20
493.83,11,17
284.9,12,7
462.96,15,13
569.8,17,17
403.61,12,8
427.35,10,32
427.35,14,2
501.54,18,1
593.54,15,17
617.28,14,18
379.87,10,47
451.09,12,37
546.06,12,35
664.77,18,6
493.83,16,3
510.45,16,2
385.8,16,2
451.09,16,1
1234.57,13,37
3009.26,18,1
546.06,16,13
735.99,16,2
823.05,18,0
664.77,15,14
1899.34,18,19
1305.79,13,26
462.96,12,28
1405.72,8,54
1020.89,17,20
451.09,15,18
641.03,18,8
1132.48,18,4
356.13,12,28
498.58,12,2
617.28,17,3
1566.95,16,8
413.11,18,22
664.77,18,28
308.64,14,23
1187.08,18,3
902.18,16,11
1590.69,18,23
1780.63,18,28
1543.21,18,18
1068.38,15,2
1208.45,16,24
864.2,12,32
1377.02,18,20
308.64,18,3
775.9,16,29
261.16,14,7
185.19,10,43
664.77,12,24
664.77,15,29
427.35,14,7
732.38,16,14
878.44,10,31
1483.86,13,30
854.7,12,19
197.53,9,11
1187.08,18,9
297.33,16,11
1377.02,18,32
694.44,18,22
1305.79,16,12
949.67,16,20
2113.01,18,29
1360.4,18,30
1044.63,14,10
631.78,13,10
949.67,14,23
440.92,14,-1
2374.15,18,12
284.9,12,8
1329.53,18,16
356.13,16,8
664.77,18,2
1543.21,16,11
968.61,16,18
596.39,16,19
1149.1,18,7
652.9,16,4
474.83,16,9
664.77,13,7
830.96,18,8
514.4,14,4
1020.89,12,20
925.93,12,38
593.54,18,7
712.25,18,12
522.32,16,12
831.51,18,26
498.46,18,10
949.67,18,12
713.77,15,24
338.65,12,5
590.45,13,39
1092.12,16,22
1411.82,16,28
880.82,8,40
1247.67,16,30
949.67,16,27
1187.08,18,16
546.06,13,4
170.94,12,51
1638.18,16,35
390.95,14,12
1424.5,12,27
759.73,16,13
946.23,15,10
427.35,16,11
875.62,18,13
688.51,14,20
716.05,18,6
755.86,18,4
658.44,16,0
1543.21,14,40
493.83,12,6
764.48,16,14
1582.79,18,18
308.64,12,7
688.51,18,13
1153.7,18,25
719.37,16,8
2374.15,16,29
2374.15,18,27
1543.21,14,23
944.06,12,14
2018.04,16,9
735.99,16,12
610.16,12,5
432.1,18,6
937.8,18,9
1032.76,18,8
1899.34,18,36
1305.79,18,19
949.67,14,30
131.69,15,1
1566.95,18,41
1305.79,18,13
659.5,14,34
997.15,15,33
617.28,16,4
142.45,12,1
1130.1,17,19
2687,14,12
973.41,12,21
664.77,15,24
2018.04,17,35
1436.37,17,26
664.77,12,14
1139.6,16,19
617.28,7,51
764.48,12,9
1092.12,11,26
284.9,16,18
1187.08,18,21
2255.46,16,16
498.58,13,15
511.4,12,17
1424.5,15,20
379.87,14,-1
550.81,17,7
664.77,16,8
830.96,14,13
830.96,17,16
1424.5,17,9
841.75,18,6
162.04,14,4
854.7,12,35
997.15,12,31
735.99,18,2
427.35,16,3
379.87,13,29
1832.29,18,16
317.39,15,-1
1068.38,16,9
474.83,16,6
617.28,12,10
978.16,14,21
325.26,12,3
949.67,14,19
1139.6,17,22
617.28,12,26
1543.21,18,22
925.93,16,9
408.36,12,5
425.21,14,6
759.73,15,15
403.12,12,11
842.83,12,24
510.45,10,38
538.14,12,11
712.25,12,21
1091.98,15,14
1661.92,18,20
2041.79,16,18
1092.12,18,19
1063.25,12,35
635.19,14,13
308.64,11,9
206.55,6,54
474.83,11,4
165.43,10,34
205.76,11,4
394.01,12,11
629.15,16,8
534.19,14,19
986.7,16,16
65.62,14,0
635.3,12,22
447.53,12,8
356.13,12,9
462.96,12,7
707.5,9,14
724.12,17,10
213.68,12,7
1163.34,12,20
515.22,12,32
262.85,12,5
166.64,12,4
209.88,12,0
427.35,14,7
1020.89,12,12
335.48,10,5
479.68,12,14
265.91,12,25
356.13,12,26
750.24,18,25
759.73,16,8
1040.17,14,21
569.8,8,33
787.99,12,27
496.98,16,18
498.58,12,15
1234.57,18,25
395.06,12,33
169.75,12,12
496.51,12,6
1305.79,17,30
401.23,13,0
474.83,12,38
569.8,12,34
546.06,13,13
411.52,14,39
759.73,16,5
676.64,16,2
830.96,16,2
1481.48,17,19
228.4,14,1
885.38,18,28
306.65,16,2
709.88,14,30
772.84,18,13
272.75,18,20
641.03,12,9
111.11,12,24
514.7,12,27
611.41,12,32
664.77,12,15
712.25,16,18
308.64,13,-1
327.04,12,5
320.51,10,23
679.01,8,26
668.47,7,40
322.06,12,6
979.46,15,25
1056.51,12,42
332.38,9,15
469.14,7,12
567.9,14,14
439.22,16,9
689.27,14,17
344.25,10,37
854.7,12,16
451.09,11,6
230.86,5,53
902.18,18,12
617.28,11,10
643.78,18,10
2374.15,16,31
783.48,12,29
271.6,12,10
415.48,12,7
451.09,10,8
284.9,11,22
807.22,12,15
843.62,3,45
593.54,12,19
408.36,11,16
458.97,12,33
370.37,17,-1
411.02,12,42
1424.5,18,6
1068.38,15,19
1044.63,15,14
1187.08,18,14
759.73,10,27
379.87,14,11
257.2,12,29
185.19,8,15
466.59,18,6
1329.53,14,19
411.52,18,17
498.58,12,11
830.96,18,8
213.68,12,7
546.06,16,5
522.32,9,40
617.28,12,16
501.54,15,1
474.83,13,38
546.06,5,51
322.17,16,2
284.9,12,9
830.96,12,31
712.25,10,30
332.38,12,27
510.45,13,3
474.83,14,16
1187.08,16,28
712.25,12,33
949.67,16,29
391.74,16,35
368,12,18
949.67,14,22
379.87,14,4
593.54,12,23
469.14,6,24
201.8,13,1
123.46,13,-1
735.99,14,21
493.83,12,18
368,11,43
279.01,0,40
99.72,9,14
543.21,12,20
569.8,11,13
284.9,10,2
664.77,10,9
617.28,8,44
709.47,8,40
474.83,12,13
593.54,12,23
505.05,10,22
878.44,12,30
546.06,14,22
391.74,14,10
251.85,10,13
555.56,14,25
546.06,12,20
486.7,12,12
641.03,16,4
370.37,9,10
474.83,15,5
427.35,8,29
781.1,12,28
498.58,12,2
284.9,13,14
712.25,10,33
356.13,12,3
225.55,12,1
356.13,12,14
157.79,12,5
222.22,10,13
434.47,11,16
197.53,2,55
986.35,17,31
878.44,13,29
393.06,16,5
356.13,12,22
1239.17,14,39
819.28,16,13
214.86,5,47
459.94,11,16
386.99,12,18
154.32,9,32
346.91,2,17
498.58,11,13
997.15,9,17
759.73,12,13
160.49,8,37
308.64,11,12
403.61,12,14
925.93,12,29
498.58,12,21
403.61,12,10
546.06,12,13
593.54,14,41
1044.63,18,25
216.05,16,5
237.42,10,16
546.06,14,18
902.18,12,33
456.79,10,32
498.58,12,42
546.06,6,46
175.69,12,9
617.28,14,28
226.34,11,1
1471.98,16,18
973.41,17,13
498.58,12,29
949.67,12,39
830.96,18,29
356.13,18,9
1899.34,18,17
1424.5,16,24
593.54,12,22
712.25,12,25
451.09,10,28
617.28,12,18
421.46,12,12
688.51,12,26
271.6,7,30
280.15,12,37
237.42,14,8
783.48,12,15
56.98,9,4
700.38,17,15
127.95,9,29
591.17,14,15
311.02,12,2
997.15,10,30
246.91,11,20
705.47,10,40
208.33,8,16
398.86,10,15
166.19,8,48
154.32,12,0
498.58,10,46
231.48,9,16
451.09,10,32
1231.79,16,15
771.6,15,21
518.52,8,21
759.73,15,24
830.96,12,30
389.36,16,10
451.09,18,8
1305.79,16,41
451.09,8,45
284.9,14,0
474.83,12,17
308.64,12,16
118.71,7,27
285.4,9,35
411.52,12,8
379.87,12,6
823.05,12,10
569.8,9,41
546.06,11,39
902.18,14,23
498.58,12,18
925.93,18,19
1382.95,16,14
1020.89,6,24
878.44,12,20
712.25,14,26
712.25,12,42
973.41,16,40
1068.38,16,27
666,10,15
312.95,9,40
285.11,10,10
830.96,8,42
403.61,12,3
230.17,16,1
212.72,9,23
213.68,2,51
379.87,12,22
379.87,9,29
391.74,12,9
712.25,11,27
444.44,11,4
569.8,13,14
676,9,39
451.09,12,6
546.06,11,22
522.32,12,11
788.02,13,21
427.35,12,39
864.2,10,21
356.13,10,21
118.71,12,5
320.51,13,31
320.99,18,6
427.35,12,7
291.74,11,11
676.64,18,13
308.64,10,40
154.32,12,4
823.05,12,6
853.81,12,16
1187.08,18,20
759.73,12,29
166.19,14,1
356.13,12,30
660.02,12,38
420.88,12,11
593.54,12,24
290.84,12,15
712.25,12,32
864.2,13,21
588.57,13,19
480.67,8,26
658.51,12,20
577.65,12,18
271.6,12,20
248.15,12,2
510.45,7,22
280.58,11,17
286.01,12,24
154.32,12,1
783.38,17,30
712.25,16,21
569.8,18,26
542.74,13,23
160.49,11,2
379.87,16,10
213.68,12,4
771.58,12,13
151.69,12,22
1068.38,12,19
813.69,15,18
329.22,12,2
644.54,12,21
472.59,12,25
237.42,10,4
1187.08,13,25
584.8,12,42
356.13,14,11
638.65,12,18
379.87,15,23
720.16,18,7
664.77,12,40
356.13,16,43
771.6,18,9
593.54,16,9
697.8,12,21
712.25,14,32
909.31,6,46
533.87,12,9
471.04,12,16
664.77,17,9
189.93,12,1
569.8,11,7
261.16,12,6
997.15,12,24
379.87,13,19
997.15,10,26
308.64,16,8
660.66,12,29
688.51,16,7
885.57,12,20
902.18,16,19
415.48,10,15
688.51,8,37
284.9,16,3
758.38,8,32
237.42,12,13
411.52,11,12
712.25,15,13
593.54,11,32
902.18,12,25
759.73,12,36
714.62,12,18
439.22,16,19
1282.05,14,12
676.07,7,43
146.6,14,-1
270.08,10,29
759.73,10,7
587.89,12,21
124.44,6,31
308.64,12,1
712.25,12,31
759.73,8,45
546.06,12,27
593.54,13,29
284.9,11,19
403.61,12,18
712.25,14,27
462.96,14,16
546.06,12,21
277.78,10,20
191.36,9,7
462.96,12,9
427.35,12,3
679.01,6,40
909.88,13,31
233.18,18,0
379.87,12,12
308.64,12,23
320.51,14,22
605.72,14,14
1424.5,16,16
593.54,11,25
305.6,12,23
377.16,12,21
257.76,12,29
336.66,12,11
308.64,12,11
1424.5,14,42
1187.08,18,5
569.8,6,43
118.71,12,9
246.91,12,37
830.96,18,12
546.06,12,14
949.67,13,15
1020.89,18,20
498.58,13,37
80.25,12,10
569.8,13,20
142.45,12,35
474.83,12,25
546.06,14,7
284.9,12,28
925.93,12,25
746.91,12,9
1353.28,18,21
1068.38,15,21
173.01,12,3
110.79,12,14
854.7,14,17
156.47,12,10
356.13,12,10
332.38,12,31
442.59,12,32
759.73,11,10
403.61,12,11
997.15,12,30
712.25,12,22
569.8,13,23
385.8,12,5
830.96,12,37
712.25,12,10
712.25,13,26
201.8,13,0
802.47,15,7
574.22,12,10
151.95,14,17
712.25,15,15
949.67,14,39
261.16,13,8
1080.25,11,21
617.28,10,15
650.52,12,27
341.56,10,17
391.74,12,11
356.13,12,12
379.87,12,19
166.19,12,5
201.29,12,21
933.31,14,23
1092.12,8,47
485.01,12,12
522.32,12,41
474.83,13,3
1210.83,12,41
712.25,12,17
712.25,12,31
332.38,12,11
641.03,10,23
546.06,5,48
451.09,12,20
569.8,12,17
593.54,12,9
427.35,15,20
493.83,12,27
274.26,12,8
205.76,12,15
712.25,14,24
245.27,14,-1
185.19,11,19
510.45,18,12
712.25,12,25
523.74,16,29
261.16,12,11
427.35,15,36
166.19,12,5
997.15,16,13
830.96,13,15
847.58,12,15
759.73,12,13
968.66,12,21
262.35,17,10
712.25,13,19
445.82,14,10
712.25,12,25
688.51,13,15
266.28,12,19
370.37,16,4
332.38,8,48
474.83,16,18
274.35,8,46
712.25,12,12
759.73,16,18
830.96,12,14
1020.89,12,41
332.38,12,22
1163.34,12,22
641.03,18,17
1187.08,12,10
379.87,12,6
498.58,12,7
783.48,14,19
403.61,12,27
1179.96,12,14
1438.75,12,15
371.99,14,21
664.77,12,21
222.76,12,4
902.18,12,47
379.87,15,3
284.9,4,44
81.04,12,1
1540.84,15,36
1068.38,14,36
830.96,11,16
605.18,13,17
296.3,9,22
474.83,16,13
617.28,3,39
854.7,15,13
625.66,16,14
807.22,16,12
569.8,12,6
728.87,16,8
567.43,9,36
250.71,12,2
688.51,12,16
740.74,14,13
1305.79,14,16
1448.24,12,35
569.8,12,14
339.51,10,8
347.22,14,35
465.34,14,9
501.23,8,40
536.87,16,25
712.25,14,17
1780.63,18,17
830.96,13,14
474.83,11,35
581.67,12,14
763.3,18,13
747.86,16,12
511.02,12,27
641.03,12,17
332.38,12,8
474.83,5,49
659.02,13,34
427.35,12,14
1187.08,16,17
1305.79,15,31
1424.5,18,4
1032.76,14,24
2374.15,16,22
1733.14,16,14
617.28,7,25
593.54,15,10
284.9,10,16
438.4,14,10
296.3,9,29
546.06,12,26
791.39,12,41
617.28,10,47
1777.78,12,47
617.28,16,-1
688.51,12,16
712.25,12,15
522.32,14,6
496.2,16,5
719.3,12,42
261.16,16,27
345.68,12,5
759.73,11,40
498.58,14,25
783.48,14,20
1377.02,12,21
712.25,6,33
735.99,9,32
71.23,9,11
1424.5,14,14
1661.92,18,17
688.51,16,7
664.77,16,3
631,16,37
830.96,14,19
332.38,12,5
681.39,12,32
524.69,12,26
356.13,12,11
183.81,14,5
474.83,13,6
201.8,11,15
284.9,11,6
329.22,12,13
198.77,12,1
569.8,14,5
1402.92,10,22
427.35,16,11
534.19,16,31
1258.31,16,29
1377.02,10,33
185.19,12,36
356.13,11,4
617.28,11,4
534.19,12,4
213.68,10,16
301.52,12,15
854.7,12,44
403.61,16,15
379.87,12,33
267.65,10,7
688.51,14,8
830.96,9,30
1139.6,12,30
427.35,12,39
593.54,12,46
439.22,12,15
213.68,12,11
169.98,8,5
236.94,12,32
186.62,12,2
391.74,12,19
415.48,12,8
664.77,13,17
657.54,16,6
593.54,16,6
293.21,12,10
308.64,12,18
332.38,12,4
332.38,12,6
800.8,16,33
534.19,11,33
189.93,11,22
652.9,16,14
277.78,14,-1
225.55,16,5
712.25,14,16
830.96,16,18
949.67,16,8
1241.69,16,19
1305.79,16,32
593.54,12,16
982.62,16,4
877.04,16,15
1020.89,16,8
712.25,16,18
379.87,12,24
287.75,9,3
234.57,12,8
190.72,10,24
261.73,12,5
172.84,13,40
2757.2,18,10
498.58,12,19
605.41,16,3
451.09,9,23
546.06,8,26
213.68,12,0
360.87,12,7
332.38,13,7
427.35,12,6
724.12,12,17
288.07,16,1
1270.18,18,21
997.15,16,19
522.32,16,16
2374.15,16,14
1543.21,16,18
379.87,13,5
370.37,12,5
593.54,12,11
712.25,14,25
474.83,14,0
302.59,12,40
949.67,9,40
236.63,12,7
569.8,12,22
422.6,18,35
197.53,12,17
474.83,14,16
664.77,14,19
435.73,8,25
332.38,10,24
617.28,12,11
474.83,12,27
569.8,12,24
332.38,12,24
403.61,12,3
498.58,12,30
451.09,9,25
308.64,7,48
593.54,8,22
783.48,13,14
1302.75,16,39
1210.83,13,29
284.9,14,4
712.25,13,20
498.58,13,15
427.35,16,5
712.25,13,6
949.67,12,36
427.35,12,11
273.03,9,36
932.45,16,33
179.63,12,1
356.13,12,28
308.64,12,8
522.32,16,9
437.75,10,15
474.83,12,48
593.54,11,38
546.06,12,39
230.03,13,4
213.68,14,3
486.08,14,41
294.19,12,20
503.32,11,34
664.77,12,22
949.67,12,29
274.35,12,9
1305.79,16,45
823.05,14,6
379.87,12,39
419.75,13,9
830.96,13,31
284.9,11,15
280.15,12,7
548.88,14,32
387.65,16,-1
569.8,12,27
182.81,12,12
237.42,12,5
641.98,14,14
451.09,12,42
268.38,14,7
598.29,12,31
379.87,11,31
451.09,14,2
384.09,12,9
691.95,16,27
712.25,12,43
356.13,16,31
341.88,12,9
356.13,18,16
2374.15,18,20
237.42,12,11
2374.15,17,26
261.16,16,41
277.78,12,6
427.35,12,7
572.17,18,7
595.44,16,26
802.47,12,14
474.83,15,10
700.38,12,20
712.25,12,12
593.54,12,21
522.32,16,24
593.54,12,12
209.88,12,18
284.9,12,42
308.64,12,32
166.19,11,2
771.6,12,3
599.65,10,23
345.68,12,10
117.28,15,5
1424.5,16,22
1424.5,16,42
284.9,9,18
356.13,12,4
664.77,12,31
1481.48,14,27
172.84,12,40
641.03,10,29
344.25,12,7
411.52,11,15
225.55,12,6
1068.38,16,23
522.32,12,11
118.71,12,19
505.7,14,10
890.31,14,13
949.67,18,17
379.87,17,10
427.35,10,25
344.25,12,4
593.54,13,28
284.9,5,53
277.33,10,22
807.22,12,24
662.35,14,6
391.74,12,10
641.98,13,11
1780.63,17,21
1258.31,16,35
474.83,10,7
379.87,12,13
303.89,12,16
973.41,15,35
239.86,9,22
213.68,10,30
555.56,11,31
333.33,12,7
368,15,14
617.28,14,21
999.53,17,26
246.06,12,12
324.5,8,51
261.16,12,4
1092.12,16,17
579.3,18,15
759.73,18,11
759.73,12,22
341.69,12,21
878.44,12,23
641.03,10,23
249.29,3,46
320.99,10,19
546.06,12,31
807.22,16,30
474.83,13,50
1424.5,16,22
759.73,12,26
379.87,12,2
944.92,16,31
664.77,12,29
593.54,17,13
712.25,9,25
335.1,12,0
498.58,10,19
197.53,12,1
308.64,12,12
210.11,11,13
396.83,18,2
261.16,10,7
55.56,10,27
320.63,16,17
212.35,4,49
332.38,10,15
1050.12,8,40
2374.15,16,18
403.61,12,12
172.84,9,10
664.77,10,42
256.41,12,8
1661.92,18,10
1187.08,18,20
568.68,13,10
569.8,16,11
284.9,12,21
759.73,16,11
522.32,14,11
759.73,11,20
451.09,9,13
544.57,18,4
783.48,16,15
189.93,6,33
292.02,7,43
144.03,10,8
403.61,12,7
921.6,16,8
636.28,18,24
386.32,18,20
196.41,17,3
904.72,12,31
251.66,13,1
379.87,12,8
1400.76,16,15
493.83,12,32
586.42,15,34
138.45,13,4
444.44,16,3
166.19,16,22
217.86,12,1
498.58,8,31
1080.25,16,17
370.37,16,0
332.38,15,10
641.03,13,13
664.77,14,8
379.87,13,6
593.54,12,12
422.36,12,42
379.87,12,10
493.83,16,5
427.35,12,7
185.19,12,12
534.98,16,3
419.75,16,3
888.89,16,16
830.96,12,13
830.96,13,19
569.8,16,9
391.74,16,8
437.04,14,2
1139.72,18,13
197.06,12,37
493.83,15,20
414.91,15,10
307.05,10,3
854.7,16,7
688.21,15,43
664.77,17,15
242.05,14,13
712.25,15,4
332.38,15,4
522.32,14,12
1111.11,17,9
403.61,16,7
356.13,18,5
660.92,12,24
165.43,12,1
191.36,12,13
360.87,14,5
569.8,16,12
481.78,12,2
641.03,10,19
246.91,16,2
237.42,18,2
508.07,16,12
1661.92,16,29
2174.74,12,25
356.13,12,4
539.68,12,19
444.44,6,24
1495.73,14,25
429.25,12,11
1064.28,16,17
1424.5,18,13
427.35,16,9
617.28,16,1
1474.03,18,33
2374.15,16,28
356.13,3,48
1210.83,16,11
474.83,18,7
1187.08,16,19
902.18,14,38
261.16,12,37
854.7,16,21
1590.69,13,37
902.18,16,15
2374.15,18,35
949.67,16,45
860.13,16,5
854.7,16,5
474.83,16,5
641.03,16,5
345.68,8,38
593.54,12,6
427.35,12,6
365.23,16,3
296.77,12,7
237.42,10,12
416.55,11,15
961.54,18,28
925.93,15,11
712.25,16,18
603.04,16,7
496.2,13,3
593.54,14,11
569.8,16,10
75.69,14,11
664.77,10,41
546.06,12,13
320.51,12,25
389.36,11,5
648.15,18,14
256.79,12,21
1305.79,18,11
805.39,16,9
142.45,12,46
432.1,12,14
108.64,12,6
324.31,12,6
284.9,12,4
688.51,14,15
403.61,11,23
712.25,16,40
498.58,8,45
510.45,12,15
497.35,3,49
569.8,8,33
278.38,10,14
415,12,25
123.46,13,0
427.35,12,15
205.76,3,58
166.19,2,61
484.33,12,28
427.35,8,47
284.9,12,8
160.49,7,36
274.17,15,2
728.13,14,25
587.61,12,16
712.25,12,9
427.35,11,10
282.92,9,11
290.43,12,13
664.77,12,41
664.77,14,26
364.1,8,24
393.4,7,48
427.35,12,9
508.07,17,12
284.9,12,7
712.25,12,19
200.62,12,0
332.38,11,5
474.83,12,6
498.58,12,14
311.89,12,15
534.19,14,12
94.97,16,44
997.15,12,19
712.25,13,25
432.1,13,0
441.98,12,11
628.8,12,20
284.83,8,40
919.36,12,34
712.25,15,21
427.35,11,11
237.42,12,23
546.06,11,41
297.3,14,5
308.64,13,5
403.96,9,29
391.74,12,10
187.37,9,10
712.25,12,23
308.64,9,45
462.96,12,28
781.96,15,16
178.06,12,1
373.24,12,8
246.91,12,4
289.65,12,21
221.27,12,2
189.93,12,0
308.64,2,37
712.25,12,34
385.8,13,43
415.48,15,13
368,12,15
636.28,13,10
474.83,18,7
356.13,12,13
551.62,13,21
356.13,12,8
712.25,16,10
357.55,16,28
259.26,12,9
617.28,9,34
733.74,16,31
557.93,12,38
712.25,12,21
641.03,12,16
522.32,9,15
403.61,12,24
379.87,9,34
379.87,10,8
263.94,10,2
148.15,15,-1
332.38,12,41
474.83,12,24
462.96,12,19
356.13,12,26
284.9,12,14
403.61,8,50
531.81,12,23
273.03,12,9
537.75,12,33
214.86,12,6
522.32,10,43
838.08,12,17
712.25,12,12
332.38,12,11
644.44,18,9
391.74,12,21
712.25,12,7
379.87,12,16
284.9,10,12
403.61,10,7
403.61,12,23
664.77,12,17
344.25,11,10
332.38,8,43
451.09,12,10
1424.5,18,15
830.96,16,12
740.74,9,47
284.9,12,37
237.42,16,8
356.13,12,36
142.45,8,22
140.95,9,40
474.83,12,8
401.23,12,9
474.83,13,31
271.6,13,0
783.48,16,22
142.45,16,1
1115.86,13,31
138.89,14,-1
690.88,18,18
451.09,15,4
1187.08,12,28
1163.34,18,12
735.99,13,21
378.42,14,11
246.91,9,13
474.83,12,8
427.35,12,35
427.35,12,8
308.64,12,33
166.19,12,1
373.22,11,26
735.99,16,29
1020.89,12,15
143.55,12,8
286.42,7,57
356.13,12,44
308.64,12,22
185.19,7,47
679.01,16,18
641.03,17,11
339.51,11,22
317.45,12,36
199.43,16,4
265.91,14,3
474.83,9,32
296.77,12,7
356.13,12,28
238.13,12,4
226,12,2
617.28,11,20
370.37,3,49
546.06,12,24
657.64,15,7
290.12,12,13
154.32,12,2
593.54,12,19
142.45,15,35
261.16,8,9
438.96,7,44
332.38,14,14
284.9,16,12
336.7,12,9
189.93,12,18
279.2,12,28
403.61,8,42
449.74,12,12
691.36,10,9
433.02,7,44
390.12,11,33
715.84,14,20
628.21,12,8
368,14,7
308.64,12,12
712.25,18,14
368,9,25
213.49,12,46
750.24,10,40
246.91,15,0
451.09,12,7
546.06,14,10
645.77,14,16
498.58,12,15
830.96,12,17
261.16,15,14
370.37,8,26
712.25,12,43
324.89,13,0
474.83,16,42
370.37,15,4
444.44,11,34
268.28,10,4
593.54,12,10
593.54,12,8
913.58,16,8
332.38,10,36
484.14,9,27
154.32,8,42
359.43,7,39
315.82,12,18
219.2,11,24
987.65,14,26
403.61,12,23
427.35,9,36
401.23,12,14
560.3,11,44
293.83,13,1
261.16,14,3
401.23,11,26
997.15,16,14
522.32,16,10
735.99,12,12
379.87,14,28
849.95,12,23
166.31,13,-1
237.42,12,15
522.32,12,16
564.75,12,36
296.3,11,8
830.96,18,5
712.25,12,39
1020.89,12,28
719.37,16,9
759.73,16,7
474.83,10,7
239.65,12,4
427.35,12,43
830.96,12,11
984.4,12,39
246.91,14,8
359.47,13,11
177.78,11,3
482.92,12,40
308.64,12,25
187.56,13,15
379.87,15,5
246.91,17,10
1187.08,18,9
481.48,14,27
170.23,16,36
540.12,10,36
790.12,15,17
433.1,7,35
155.2,11,7
259.73,12,1
346.63,14,30
830.96,12,38
664.77,12,20
588.79,16,41
498.58,14,23
593.54,11,22
189.93,11,16
284.9,10,14
189.93,12,12
125.43,8,27
237.42,13,7
178.06,15,6
213.68,13,4
290.55,5,38
261.16,10,33
363.11,11,12
408.36,12,9
546.06,12,49
332.38,12,14
308.64,10,23
227.92,1,43
166.19,10,19
474.83,12,14
182.34,8,15
224.36,8,8
82.3,13,-1
735.99,10,12
507.24,12,31
692.95,18,20
823.05,17,21
360.08,10,12
271.6,14,11
641.03,11,33
532.24,12,22
1424.5,16,35
1068.38,12,39
135.33,18,1
142.45,12,20
403.61,3,56
101.64,13,9
241.55,12,10
379.87,12,12
125.83,11,28
308.64,13,2
807.22,9,25
215.06,12,22
712.25,12,30
379.87,16,3
538.94,16,9
1780.63,18,8
451.09,14,41
474.83,12,23
251.21,12,15
973.41,18,1
949.67,12,13
189.72,12,24
405.05,13,18
474.83,16,6
830.96,16,38
854.7,12,35
842.83,12,29
240.38,12,32
691.71,12,35
641.03,10,13
830.96,13,18
367.74,12,34
474.83,12,9
498.58,14,24
462.96,12,10
267.83,9,33
115.14,8,52
406.58,12,15
61.73,11,8
574.55,18,18
498.58,12,21
754.99,12,19
280.15,12,6
118.71,11,8
308.64,8,33
356.13,12,43
171.47,7,46
617.28,18,10
455.84,17,10
345.68,12,10
617.28,12,13
712.25,12,11
735.99,14,18
1358.02,18,33
356.13,16,9
379.87,11,12
590.95,12,49
771.6,13,11
249.29,7,48
470.09,12,12
451.09,14,4
759.73,11,31
218.42,12,1
216.05,0,21
949.67,18,16
1187.08,16,17
271.6,12,42
356.13,14,15
555.56,10,20
237.42,11,17
357.37,12,25
1899.34,17,22
676.54,14,24
712.25,16,30
1210.83,12,44
368,12,10
498.58,10,30
356.13,12,8
379.87,12,4
973.41,18,25
474.83,12,33
401.23,16,19
314.69,7,21
617.28,14,18
712.25,17,7
522.32,16,19
284.9,10,12
593.54,12,18
332.38,12,17
296.3,9,17
379.87,10,49
403.61,9,7
356.13,6,20
270.66,11,20
759.73,12,18
712.25,12,36
182.72,14,2
379.87,8,41
997.15,18,7
560.11,12,18
617.28,12,40
949.67,12,13
664.77,12,39
664.77,12,13
427.35,14,7
261.16,12,10
403.61,12,31
237.42,12,39
759.73,14,6
338.96,12,9
246.91,8,39
2374.15,14,27
403.61,14,18
235.16,10,17
949.67,3,48
308.64,12,0
356.13,12,14
735.99,12,35
949.67,12,32
308.64,14,8
332.38,8,21
356.13,12,20
271.6,12,34
332.38,13,3
577.3,11,32
593.54,14,21
382.19,12,15
18777.2,16,3
379.87,14,18
308.64,12,4
509.93,12,7
249.29,13,4
356.13,12,20
572.39,16,19
432.1,12,14
118.71,12,24
593.54,12,43
949.67,12,28
432.1,13,-1
1543.21,14,21
123.46,7,38
403.61,11,9
94.97,12,5
481.96,14,5
617.28,18,12
925.93,12,21
546.06,12,30
427.09,12,7
400.4,12,3
522.32,12,6
617.28,13,16
664.77,18,15
351.54,12,20
727.21,12,40
569.8,14,9
641.03,13,13
451.09,12,4
285.49,10,8
534.19,12,10
781.84,12,40
225.55,12,9
85.47,12,47
166.19,15,3
1020.89,12,12
650.23,12,16
712.25,12,20
1175.21,18,10
617.28,13,12
164.61,10,10
534.19,12,15
123.46,18,46
1187.08,18,19
205.76,14,0
498.58,12,38
493.83,12,27
408.36,9,27
246.91,12,17
548.7,14,12
301.52,10,35
569.8,7,30
712.25,10,22
522.32,13,14
237.42,16,12
467.71,12,20
840.46,9,21
712.25,16,9
444.72,16,0
1353.28,12,29
392.82,12,12
1305.79,16,12
277.52,10,35
357.43,12,3
300.66,10,3
593.54,12,15
742.88,16,3
379.87,12,36
474.83,12,11
2571.99,10,45
332.38,12,21
249.54,6,32
593.54,11,11
1147.91,18,15
735.99,12,11
2184.24,16,23
712.25,12,32
261.16,10,41
451.09,9,40
189.93,16,3
427.35,12,20
593.54,12,39
731.24,14,11
493.83,12,14
403.61,12,1
518.52,12,16
303.89,14,33
328.21,10,6
395.06,12,7
205.76,12,32
676.64,13,41
546.06,7,35
284.9,12,1
138.89,11,11
664.77,18,10
287.11,12,18
595.06,8,22
712.25,8,48
819.87,16,7
617.28,16,7
177.37,8,50
273.37,12,1
284.9,12,3
1182.34,12,22
455.65,14,8
116.33,12,14
451.09,12,40
